observedProperty,resultUom,_Year,resultMeanValue,water_name,Country_name,PopulationDensity,TouristMean_1990_2020,composition_food_organic_waste_percent,composition_glass_percent,composition_metal_percent,composition_other_percent,composition_paper_cardboard_percent,composition_plastic_percent,composition_rubber_leather_percent,composition_wood_percent,composition_yard_garden_green_waste_percent,waste_treatment_recycling_percent
CAS_14265-44-2,mg{P}/L,2006,0.574545,UKGB108050014170,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
CAS_14797-55-8,mg{NO3}/L,2006,20.73310191,UKGB108047004000,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
CAS_14797-65-0,mg{NO2}/L,2006,0.040153013,UKGB108047004000,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3131-01-9,%,2006,94.0083,UKGB108047004000,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_31615-01-7,mg{N}/L,2007,4.91735,UKGB108047004000,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
CAS_14798-03-9,mg{NH4}/L,2008,0.101847441,FRDR11146,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2008,2.59614,FRDR11146,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2008,2.09614,FRDR11146,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2008,0.022407,FRDR626,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2008,6.55284,FRHR313,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2008,4.44144,FRHR315,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2008,5.052,FRHR315,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-03-3,mg{N}/L,2008,0.617407,FRHR314,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2008,0.013138,UKSC020801,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
CAS_14797-65-0,mg{NO2}/L,2008,0.00426985,UKSC020387,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
CAS_14797-65-0,mg{NO2}/L,2008,0.0190501,UKSC020614,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
CAS_14797-65-0,mg{NO2}/L,2008,0.0052552,UKSC020451,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3133-06-0,mg{C}/L,2008,6.1858,UKSC003800,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3133-06-0,mg{C}/L,2008,5.7283,UKSC006301,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3133-06-0,mg{C}/L,2008,4.9758,UKSC006832,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3161-01-1,mg{N}/L,2008,1,FRDR618,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2008,1.26018,FRDR618,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-01-1,mg{N}/L,2008,1,FRDR10753,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2006,1.0275,UKGB108045020870,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3152-01-0,[pH],2008,7.31667,UKGB108045020870,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
CAS_298-00-0,ug/L,2016,0.02,ES040MSBT000030614,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_7439-92-1,ug/L,2016,25,ES040MSBT000030614,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_7012-37-5,ug/L,2016,0.02,ES040MSBT000030614,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3152-01-0,[pH],2006,7.94167,UKGB104028046740,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3133-01-5,mg{O2}/L,2007,1.51417,UKGB104028046740,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3131-01-9,%,2006,83.5273,UKGB108050014170,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3131-01-9,%,2011,83.0857,ATOK500020001,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_14265-44-2,mg{P}/L,2008,0.0548211,FRHR308,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2008,0.131233032,FRHR311,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-03-3,mg{N}/L,2008,0.5275,FRHR311,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2008,0.067975027,FRHR312,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2008,0.024,FRHR312,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2008,0.084968701,FRHR320,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2008,693.833,FRDR692,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2008,0.156667,FRDR691,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2008,0.0716402,FRDR646,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3131-01-9,%,2008,109.317,FRDR646,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-05-5,mg{N}/L,2008,4.77247,FRHR321,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2008,1.16,FRHR313,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-65-0,mg{NO2}/L,2008,0.031988172,FRHR315,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2008,1.01,FRHR314,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2008,0.451682,IT12-2_19,Italy,205.4183722,39653776,34.4,7.6,4.3,15.4,22.8,11.6,0,3.8,0,25.9
CAS_14798-03-9,mg{NH4}/L,2008,0.016978158,IT12R12BAD_AMASENO_15SR2T,Italy,205.4183722,39653776,34.4,7.6,4.3,15.4,22.8,11.6,0,3.8,0,25.9
EEA_31615-01-7,mg{N}/L,2008,2.47818,IT12R12BAD_AMASENO_15SR2T,Italy,205.4183722,39653776,34.4,7.6,4.3,15.4,22.8,11.6,0,3.8,0,25.9
EEA_3133-06-0,mg{C}/L,2008,6.39,UKSC004734,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3133-06-0,mg{C}/L,2008,3.4958,UKSC003904,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3133-06-0,mg{C}/L,2008,4.3582,UKSC005953,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3133-06-0,mg{C}/L,2008,3.3017,UKSC006000,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3161-02-2,mg{N}/L,2008,5.29909,FRHR314,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2008,5.01665,FRHR317-I4310600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2008,0.0566667,FRHR354-I5030600,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2008,1.15833,FRHR327,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2008,0.0896281,FRHR327,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2008,0.096003656,FRHR327,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2008,34.0095,FRHR327,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2008,0.0933333,FRDR646,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_31615-01-7,mg{N}/L,2008,5.57061,FRHR321,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3164-07-6,{massRatio},2008,45.3222,FRDR656,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3121-01-5,Cel,2008,11.5167,FRDR656,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2008,8.19707747,FRDR631,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2008,7.47655,FRDR631,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2008,7.68135,FRDR11146,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2008,0.708333,FRDR626,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2010,1.18333,FRGR0078,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2010,6.61646,FRGR0078,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2010,38.81124338,FRGR0085,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2010,0.08375,FRGR0087,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-05-9,mg{C}/L,2010,3.93,FRGR0086,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-05-9,mg{C}/L,2010,3.4875,FRGR0091,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2010,18.21019888,FRGR0092A,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-05-9,mg{C}/L,2010,4.73917,FRGR0093C,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2010,0.0163158,FRGR0100,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2010,0.042992925,FRGR0101,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2010,0.0191711,FRGR0094,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2010,7.28461,FRGR0094,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2010,0.022122559,FRGR1626,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3152-01-0,[pH],2010,7.9,HRCDRN0022_002,Croatia,73.04937455,7841461,30.9,3.7,2.1,11.5,23.2,22.9,0,0,5.7,16.32
CAS_14265-44-2,mg{P}/L,2010,0.0449,HRCDRI0001_001,Croatia,73.04937455,7841461,30.9,3.7,2.1,11.5,23.2,22.9,0,0,5.7,16.32
EEA_3121-01-5,Cel,2010,12.8,HRCDRI0001_001,Croatia,73.04937455,7841461,30.9,3.7,2.1,11.5,23.2,22.9,0,0,5.7,16.32
EEA_3133-03-7,mg{O2}/L,2010,8.4,HRCDRI0002_004,Croatia,73.04937455,7841461,30.9,3.7,2.1,11.5,23.2,22.9,0,0,5.7,16.32
EEA_3133-04-8,mg{O2}/L,2010,3.5,HRCDRI0002_004,Croatia,73.04937455,7841461,30.9,3.7,2.1,11.5,23.2,22.9,0,0,5.7,16.32
EEA_3163-01-7,mg{Si}/L,2010,6.269,HRCDRI0002_004,Croatia,73.04937455,7841461,30.9,3.7,2.1,11.5,23.2,22.9,0,0,5.7,16.32
EEA_3161-05-5,mg{N}/L,2010,1.2956,HRCDRI0002_004,Croatia,73.04937455,7841461,30.9,3.7,2.1,11.5,23.2,22.9,0,0,5.7,16.32
EEA_3133-06-0,mg{C}/L,2010,2.501,HRCDRI0002_004,Croatia,73.04937455,7841461,30.9,3.7,2.1,11.5,23.2,22.9,0,0,5.7,16.32
CAS_14798-03-9,mg{NH4}/L,2010,0.040071097,FRGR0083,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-01-5,mg{O2}/L,2010,1.625,FRGR0083,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3133-05-9,mg{C}/L,2010,2.725,FRGR0083,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2010,0.046332194,FRGR0085,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_7723-14-0,mg{P}/L,2010,0.0750833,FRGR0085,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14797-55-8,mg{NO3}/L,2010,32.7217278,FRGR0087,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14798-03-9,mg{NH4}/L,2010,0.03756671,FRGR0086,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2010,7.00526,FRGR0086,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3161-02-2,mg{N}/L,2010,5.92088,FRGR0091,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
CAS_14265-44-2,mg{P}/L,2010,0.0182193,FRGR0080,France,122.2994372,71176346,32,10,3,26,20,9,0,0,0,22.26
EEA_3142-01-6,uS/cm,2009,1096.83,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
EEA_3152-01-0,[pH],2009,8.38333,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_14265-44-2,mg{P}/L,2015,0.013398693,ROCR01,Romania,84.63380129,6568730,56.26,4.89,2.5,10.68,11.34,12.33,0,2,0,5.67
CAS_14265-44-2,mg{P}/L,2015,0.013398693,ROCR01,Romania,84.63380129,6568730,56.26,4.89,2.5,10.68,11.34,12.33,0,2,0,5.67
EEA_3142-01-6,uS/cm,2015,601,ROCR01,Romania,84.63380129,6568730,56.26,4.89,2.5,10.68,11.34,12.33,0,2,0,5.67
EEA_3142-01-6,uS/cm,2015,601,ROCR01,Romania,84.63380129,6568730,56.26,4.89,2.5,10.68,11.34,12.33,0,2,0,5.67
CAS_16887-00-6,mg/L,2015,17.55,ROCR01,Romania,84.63380129,6568730,56.26,4.89,2.5,10.68,11.34,12.33,0,2,0,5.67
CAS_16887-00-6,mg/L,2015,17.55,ROCR01,Romania,84.63380129,6568730,56.26,4.89,2.5,10.68,11.34,12.33,0,2,0,5.67
CAS_18785-72-3,mg/L,2015,65.6,ROCR01,Romania,84.63380129,6568730,56.26,4.89,2.5,10.68,11.34,12.33,0,2,0,5.67
CAS_18785-72-3,mg/L,2015,65.6,ROCR01,Romania,84.63380129,6568730,56.26,4.89,2.5,10.68,11.34,12.33,0,2,0,5.67
CAS_7440-43-9,ug/L,2015,0.15,ROCR01,Romania,84.63380129,6568730,56.26,4.89,2.5,10.68,11.34,12.33,0,2,0,5.67
CAS_7440-43-9,ug/L,2015,0.15,ROCR01,Romania,84.63380129,6568730,56.26,4.89,2.5,10.68,11.34,12.33,0,2,0,5.67
CAS_7440-02-0,ug/L,2015,1.5,ROCR01,Romania,84.63380129,6568730,56.26,4.89,2.5,10.68,11.34,12.33,0,2,0,5.67
CAS_7440-02-0,ug/L,2015,1.5,ROCR01,Romania,84.63380129,6568730,56.26,4.89,2.5,10.68,11.34,12.33,0,2,0,5.67
CAS_7439-92-1,ug/L,2015,1,ROCR01,Romania,84.63380129,6568730,56.26,4.89,2.5,10.68,11.34,12.33,0,2,0,5.67
CAS_7439-92-1,ug/L,2015,1,ROCR01,Romania,84.63380129,6568730,56.26,4.89,2.5,10.68,11.34,12.33,0,2,0,5.67
EEA_3133-01-5,mg{O2}/L,2011,1.1544,UKSC023188,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3121-01-5,Cel,2011,8.3222,UKSC023188,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3133-01-5,mg{O2}/L,1992,5.07,ATOK501940000,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_7723-14-0,mg{P}/L,2005,0.169583,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
EEA_3133-06-0,mg{C}/L,2006,4.7,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
EEA_3133-06-0,mg{C}/L,2007,4.72083,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
EEA_3133-06-0,mg{C}/L,2009,5.05167,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
EEA_3151-01-7,mmol/L,2010,7.45417,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
EEA_3161-05-5,mg{N}/L,2007,0.686583,LT500100012,Lithuania,44.72307577,1538269,40.4,8.65,2.75,44.05,10.05,10.15,0,0.6,0,22.92
CAS_14798-03-9,mg{NH4}/L,2006,0.08769129,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_7723-14-0,mg{P}/L,2006,0.166583,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_14797-55-8,mg{NO3}/L,2007,18.48639941,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_14798-03-9,mg{NH4}/L,2007,0.585824904,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_7723-14-0,mg{P}/L,2007,0.23775,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
EEA_3142-01-6,uS/cm,2008,1036.5,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_14797-55-8,mg{NO3}/L,2009,26.2631775,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
EEA_3131-01-9,%,2009,100.933,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_7723-14-0,mg{P}/L,2009,0.2475,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
EEA_31613-01-1,mg{NH3}/L,2011,0.000364767,UKSC020532,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
CAS_14798-03-9,mg{NH4}/L,2011,0.0267904,UKSC023188,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3133-06-0,mg{C}/L,2011,10.3553,UKSC020690,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3133-06-0,mg{C}/L,2011,3.0628,UKSC020433,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_31613-01-1,mg{NH3}/L,2011,0.000486356,UKSC010484,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3121-01-5,Cel,2011,10.1385,UKSC010484,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
CAS_14798-03-9,mg{NH4}/L,2011,0.1407784,UKSC010484,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
CAS_7723-14-0,mg{P}/L,2011,0.0914,UKSC010484,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3152-01-0,[pH],2011,7.67,UKSC010399,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3163-01-7,mg{Si}/L,2011,7.151,UKSC010399,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
CAS_14797-65-0,mg{NO2}/L,2009,0.122019175,ATOK501930000,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_14797-55-8,mg{NO3}/L,2010,29.718451,ATOK501930000,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_14797-55-8,mg{NO3}/L,2011,17.761124,ES100MSPF2100040,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3133-05-9,mg{C}/L,2011,2.5333,ES100MSPF2100110,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3152-01-0,[pH],2011,8.04,ES100MSPF2100110,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14797-55-8,mg{NO3}/L,2011,94.1056244,ES100MSPF2100120,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3121-01-5,Cel,2011,12.0333,ES020MSPF000000064,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3133-01-5,mg{O2}/L,2011,1.0805,ES020MSPF000000811,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14798-03-9,mg{NH4}/L,2011,0.0654304,ES020MSPF000000811,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_31613-01-1,mg{NH3}/L,2011,0.00243178,ES020MSPF000000150,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14798-03-9,mg{NH4}/L,2010,0.0923496,ATOK501930000,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_14798-03-9,mg{NH4}/L,2010,0.09026729,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
EEA_3121-01-5,Cel,2010,9.575,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_7723-14-0,mg{P}/L,2010,0.178583,ATOK408330038,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_14797-55-8,mg{NO3}/L,2004,9.57152816,ATOK411340000,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_14797-65-0,mg{NO2}/L,2004,0.078964964,ATOK411340000,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
EEA_3133-03-7,mg{O2}/L,2005,7.05277,ATOK411340000,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_14797-65-0,mg{NO2}/L,2006,0.049678063,ATOK411340000,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
EEA_3121-01-5,Cel,2011,8.8438,ES020MSPF000000811,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14265-44-2,mg{P}/L,2011,0.0072,ES020MSPF000000150,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3152-01-0,[pH],2011,7.93,ES020MSPF000000150,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_14798-03-9,mg{NH4}/L,2011,0.0477848,ES020MSPF000000150,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3131-01-9,%,2011,96.65,UKSC020532,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
CAS_14797-55-8,mg{NO3}/L,2011,0.208069,UKSC020095,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3152-01-0,[pH],2011,6.4764,UKSC020095,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
CAS_14797-65-0,mg{NO2}/L,2011,0.0039414,UKSC020433,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3152-01-0,[pH],2011,6.7633,UKSC020433,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3133-01-5,mg{O2}/L,2011,1.6667,UKSC010484,United Kingdom,274.7089819,25867961,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
EEA_3133-03-7,mg{O2}/L,2011,17.6666,ES020MSPF000000034,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
CAS_7723-14-0,mg{P}/L,2011,0.005,ES020MSPF000000036,Spain,93.67719744,50941692,49,8,3,14,15,9,0,2,0,16.84
EEA_3121-01-5,Cel,2010,12.07,ATOK501930000,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_7723-14-0,mg{P}/L,2010,0.1498,ATOK501930000,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
EEA_3152-01-0,[pH],2010,8.06,ATOK501930000,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
CAS_14797-55-8,mg{NO3}/L,1992,24.17142,ATOK501940000,Austria,107.1279669,19909000,31.4,7,4.4,18.5,19.7,11.1,0,7.9,0,25.66
